"sp_name","esthe_score","file_name","copyright","iucn","rls","kingdom","phylum","class","order","family","genus","species","ages_mean","ED","ED_sd","esthe_score_mean"
"Meiacanthus_atrodorsalis",1393.1328,"Meiacanthus_atrodorsalis_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus atrodorsalis",6.58747767381775,12.3278246006961,4.00249642008976,1459.4433
"Meiacanthus_bundoon",1377.083,"Meiacanthus_bundoon_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus bundoon",8.83786264718005,16.2412106948063,5.76398444418687,1389.43265
"Meiacanthus_crinitus",1424.3813,"Meiacanthus_crinitus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus crinitus",9.45155685795411,16.9055015317945,6.5673084302057,1452.9291
"Meiacanthus_ditrema",1413.3691,"Meiacanthus_ditrema_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus ditrema",8.45155775018247,14.7761399160869,4.55760903831608,1415.2225
"Meiacanthus_grammistes",1511.7374,"Meiacanthus_grammistes_A_3","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus grammistes",7.54739087888541,14.2082989560781,4.53724407695374,1521.04853333333
"Meiacanthus_kamoharai",1492.5701,"Meiacanthus_kamoharai_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus kamoharai",7.86590495945913,15.2383531109564,5.30863716462616,1607.1533
"Meiacanthus_lineatus",1454.2295,"Meiacanthus_lineatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus lineatus",7.20509704634091,13.3197273600112,5.30663256876751,1495.7005
"Meiacanthus_luteus",1597.063,"Meiacanthus_luteus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus luteus",7.35200975832799,12.8997428568134,4.8862346342487,1622.6154
"Meiacanthus_mossambicus",1347.0894,"Meiacanthus_mossambicus_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus mossambicus",6.81829444154729,13.7367127527569,4.39868171752134,1410.4639
"Meiacanthus_naevius",1297.7194,"Meiacanthus_naevius_A_1","YES",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus naevius",8.8677377549804,16.3232693350512,6.85878710802416,1327.4766
"Meiacanthus_nigrolineatus",1396.4569,"Meiacanthus_nigrolineatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus nigrolineatus",6.62494381370919,12.1102511469651,4.43391440851327,1445.6245
"Meiacanthus_oualanensis",1467.2362,"Meiacanthus_oualanensis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus oualanensis",5.99357523768052,13.3966184354086,5.4743093787283,1430.1406
"Meiacanthus_phaeus",1346.1976,"Meiacanthus_phaeus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus phaeus",9.13292530427618,16.4333470787174,6.36586265520199,1375.24305
"Meiacanthus_smithi",1336.3682,"Meiacanthus_smithi_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus smithi",7.1051398832344,13.8625556733009,4.51776367231482,1361.6455
"Meiacanthus_tongaensis",1502.8591,"Meiacanthus_tongaensis_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus tongaensis",9.85892808712814,16.2804880460945,6.2056457842648,1461.49815
"Melanogrammus_aeglefinus",1288.4818,"Melanogrammus_aeglefinus_A_2","NO",1,0,"Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Melanogrammus","Melanogrammus aeglefinus",30.14166817,43.2079201591781,6.97066845689881,1340.40835
"Melichthys_indicus",1711.6821,"Melichthys_indicus_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Balistidae","Melichthys","Melichthys indicus",13.576737950001,18.4516739029001,4.13226474964853,1689.9718
"Melichthys_niger",1652.3381,"Melichthys_niger_A_3","NO",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Balistidae","Melichthys","Melichthys niger",1.45104366,12.2224506508995,0.865736091740208,1637.7022
"Melichthys_vidua",1515.147,"Melichthys_vidua_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Balistidae","Melichthys","Melichthys vidua",1.16290803999999,12.1398418878992,1.04576216205816,1573.4946
"Mendosoma_lineatum",1161.2399,"Mendosoma_lineatum_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Latridae","Mendosoma","Mendosoma lineatum",13.9090948586057,23.6296282727219,8.80799560240213,1189.1102
"Meuschenia_australis",1486.829,"Meuschenia_australis_M_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","Meuschenia australis",4.12552937946018,8.89854674445596,4.20700464875284,1402.86405
"Meuschenia_flavolineata",1446.1617,"Meuschenia_flavolineata_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","Meuschenia flavolineata",4.23414689462145,9.21869130988135,3.43187823215278,1400.11933333333
"Meuschenia_freycineti",1614.3027,"Meuschenia_freycineti_M_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","Meuschenia freycineti",3.94483052401456,8.84903550349517,3.21632707675691,1658.1969
"Meuschenia_galii",1558.7295,"Meuschenia_galii_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","Meuschenia galii",3.37897864387906,8.47957338161208,3.78989621916184,1502.62596666667
"Meuschenia_hippocrepis",1560.2344,"Meuschenia_hippocrepis_M_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","Meuschenia hippocrepis",5.01261872148095,9.88120401356213,4.91702286055951,1587.13846666667
"Meuschenia_scaber",1506.9257,"Meuschenia_scaber_A_4","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","Meuschenia scaber",4.39430969390899,9.4530695001765,4.18197835673767,1495.8309
"Meuschenia_trachylepis",1501.3447,"Meuschenia_trachylepis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","Meuschenia trachylepis",5.99177522563577,11.1711008872996,5.06656171473826,1477.85536666667
"Meuschenia_venusta",1615.0911,"Meuschenia_venusta_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","Meuschenia venusta",3.83704277253717,9.17023844894703,4.36342806945631,1556.76185
"Microcanthus_strigatus",1728.8317,"Microcanthus_strigatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Microcanthus","Microcanthus strigatus",7.06475238576734,14.3147330060556,10.1121996490921,1687.348025
"Microgobius_microlepis",1403.8716,"Microgobius_microlepis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Microgobius","Microgobius microlepis",20.9237254862012,27.8538334078573,8.92228462087632,1449.46
"Microlepidotus_brevipinnis",1142.0642,"Microlepidotus_brevipinnis_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Microlepidotus","Microlepidotus brevipinnis",27.6194013742791,32.2569884520524,6.75454326405651,1180.1348
"Microspathodon_bairdii",1713.1604,"Microspathodon_bairdii_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Microspathodon","Microspathodon bairdii",10.0007927053898,16.7536084954544,5.24132080289121,1611.26395
"Microspathodon_chrysurus",1838.4607,"Microspathodon_chrysurus_J_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Microspathodon","Microspathodon chrysurus",11.7747104145582,18.9966358278374,5.84601367206647,1562.9281
"Microspathodon_dorsalis",1597.8657,"Microspathodon_dorsalis_J_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Microspathodon","Microspathodon dorsalis",10.8741420688822,17.8998806050256,5.82025635115664,1560.84355
"Mimoblennius_lineathorax",1298.4072,"Mimoblennius_lineathorax_A_1","YES",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Mimoblennius","Mimoblennius lineathorax",9.51569744896624,16.0027163859113,6.20873680599849,1322.3285
"Mola_mola",1406.5112,"Mola_mola_A_1","NO",1,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Molidae","Mola","Mola mola",77.8845029400002,78.2747755190314,9.26346422126326,1463.6879
"Molva_molva",1201.6925,"Molva_molva_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Gadiformes","Lotidae","Molva","Molva molva",25.4124518799985,48.3504773831757,7.61805745641513,1354.7855
"Monacanthus_chinensis",1600.0361,"Monacanthus_chinensis_F_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Monacanthus","Monacanthus chinensis",9.79657093445832,17.0551348145095,5.10707377034619,1558.16216666667
"Monacanthus_tuckeri",1550.3715,"Monacanthus_tuckeri_A_3","NO",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Monacanthus","Monacanthus tuckeri",22.3384361888535,29.4899205603149,6.37228161657448,1566.39695
"Monodactylus_argenteus",1598.4283,"Monodactylus_argenteus_J_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Monodactylidae","Monodactylus","Monodactylus argenteus",14.3148776293108,34.0530072076974,9.01176432309171,1478.761375
"Monotaxis_grandoculis",1310.52832245656,"Monotaxis_grandoculis_juv_80","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Lethrinidae","Monotaxis","Monotaxis grandoculis",26.9126229728908,37.8572422211139,3.33517740361055,1335.11853707609
"Monotaxis_heterodon",1482.0134,"Monotaxis_heterodon_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Lethrinidae","Monotaxis","Monotaxis heterodon",NA,NA,NA,1430.39883333333
"Mugil_cephalus",1291.4783,"Mugil_cephalus_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Mugiliformes","Mugilidae","Mugil","Mugil cephalus",35.041669433393,53.9653451215133,3.66889974519137,1415.9922
"Mugil_curema",1204.4344,"Mugil_curema_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Mugiliformes","Mugilidae","Mugil","Mugil curema",32.183113151603,52.5360669806183,5.40790193673431,1280.624
"Mugil_galapagensis",1155.9421,"Mugil_galapagensis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Mugiliformes","Mugilidae","Mugil","Mugil galapagensis",38.583037819999,54.7942082939821,5.53002898145712,1278.4492
"Mulloidichthys_dentatus",1355.728,"Mulloidichthys_dentatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Mullidae","Mulloidichthys","Mulloidichthys dentatus",17.0486670775247,30.0703010747755,4.22567135234424,1434.1772
"Mulloidichthys_flavolineatus",1340.2747,"Mulloidichthys_flavolineatus_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Mullidae","Mulloidichthys","Mulloidichthys flavolineatus",21.7921327823413,32.31581516659,5.65278966929396,1389.0493
"Mulloidichthys_martinicus",1381.0525,"Mulloidichthys_martinicus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Mullidae","Mulloidichthys","Mulloidichthys martinicus",17.888031876902,30.2257722369681,4.17611216058301,1447.5505
"Mulloidichthys_mimicus",1460.8328,"Mulloidichthys_mimicus_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Mullidae","Mulloidichthys","Mulloidichthys mimicus",19.4188002444291,26.9278663773957,4.21718054931767,1411.52925
"Mulloidichthys_vanicolensis",1322.7488,"Mulloidichthys_vanicolensis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Mullidae","Mulloidichthys","Mulloidichthys vanicolensis",15.8478980188346,28.921884758573,15.713785298442,1368.178
"Mullus_argentinae",1324.1792,"Mullus_argentinae_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Mullidae","Mullus","Mullus argentinae",19.2762804711338,31.6723436513652,4.61532665558231,1342.4875
"Mullus_surmuletus",1333.6909,"Mullus_surmuletus_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Mullidae","Mullus","Mullus surmuletus",15.1179509680102,24.8509132548427,4.57539016815479,1363.62263333333
"Muraena_argus",1328.9865,"Muraena_argus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Anguilliformes","Muraenidae","Muraena","Muraena argus",15.5708098221146,25.444899313062,5.67536302275353,1331.12
"Muraena_augusti",1302.8214,"Muraena_augusti_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Anguilliformes","Muraenidae","Muraena","Muraena augusti",15.7710360518485,25.6249381328112,6.37772695884149,1326.2498
"Muraena_clepsydra",1265.6404,"Muraena_clepsydra_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Anguilliformes","Muraenidae","Muraena","Muraena clepsydra",22.7180980928476,33.7398244739209,6.33931845636147,1306.7466
"Muraena_helena",1401.795,"Muraena_helena_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Anguilliformes","Muraenidae","Muraena","Muraena helena",15.7128865473053,25.6506771896194,5.19429066606253,1414.7526
"Muraena_lentiginosa",1359.6732,"Muraena_lentiginosa_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Anguilliformes","Muraenidae","Muraena","Muraena lentiginosa",16.6240172900072,26.042805522838,6.21865065226636,1340.54045
"Mycteroperca_bonaci",1625.1187,"Mycteroperca_bonaci_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",8.54403360560755,13.5440270638941,4.43597297315279,1580.59115
"Mycteroperca_fusca",1560.5621,"Mycteroperca_fusca_A_3","NO",1,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Mycteroperca","Mycteroperca fusca",8.68641845682749,14.7634595753127,4.93572400156335,1396.06916
"Mycteroperca_interstitialis",1339.4763,"Mycteroperca_interstitialis_A_2","NO",1,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Mycteroperca","Mycteroperca interstitialis",7.04516804411149,11.6526599762116,4.16433560977823,1334.8125
"Mycteroperca_jordani",1411.233,"Mycteroperca_jordani_A_1","NO",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Mycteroperca","Mycteroperca jordani",8.91301403911164,13.415353005465,4.14131700861403,1374.52375
"Mycteroperca_microlepis",1204.4402,"Mycteroperca_microlepis_A_1","NO",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Mycteroperca","Mycteroperca microlepis",NA,NA,NA,1191.8065
"Mycteroperca_olfax",1344.7893,"Mycteroperca_olfax_A_2","YES",1,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Mycteroperca","Mycteroperca olfax",23.918476220864,38.145273567323,13.4484759099525,1370.746
"Mycteroperca_rosacea",1374.4583,"Mycteroperca_rosacea_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Mycteroperca","Mycteroperca rosacea",8.99153566991208,13.0370527284,3.96241213808791,1361.49615
"Mycteroperca_tigris",1372.6677,"Mycteroperca_tigris_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Mycteroperca","Mycteroperca tigris",6.5141040380897,11.1988520592723,3.51276708895039,1422.4099
"Mycteroperca_xenarcha",1330.177,"Mycteroperca_xenarcha_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Mycteroperca","Mycteroperca xenarcha",7.16255544163774,11.7081247639483,4.15062577402344,1362.54805
"Myoxocephalus_scorpius",1387.0638,"Myoxocephalus_scorpius_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus scorpius",20.621597206312,26.6779463264402,5.92072453047378,1498.22105
"Myrichthys_maculosus",1419.3673,"Myrichthys_maculosus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Anguilliformes","Ophichthidae","Myrichthys","Myrichthys maculosus",56.6862462238849,72.3808243916743,14.5148028646255,1449.1531
"Myrichthys_tigrinus",1429.002,"Myrichthys_tigrinus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Anguilliformes","Ophichthidae","Myrichthys","Myrichthys tigrinus",15.8361354180109,51.9557686087353,4.97092411307942,1414.9673
"Myripristis_adusta",1418.405,"Myripristis_adusta_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis adusta",4.96825093987169,11.968910253845,3.9472539398499,1386.1436
"Myripristis_amaena",1437.0691,"Myripristis_amaena_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis amaena",3.66910705954524,10.5427815412108,3.38573083017953,1381.6991
"Myripristis_berndti",1324.511,"Myripristis_berndti_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis berndti",4.30966291538492,10.962755464186,3.24525033713538,1303.1372
"Myripristis_clarionensis",1300.1469,"Myripristis_clarionensis_A_1","YES",1,0,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis clarionensis",4.57452724823857,11.28398417047,3.27010025454098,1297.0007
"Myripristis_earlei",1416.3492,"Myripristis_earlei_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis earlei",5.26481210738978,12.2497256273015,3.8347205891623,1401.7799
"Myripristis_gildi",1362.2219,"Myripristis_gildi_A_1","YES",1,0,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis gildi",4.02123647646949,11.2367181486437,2.33468836026369,1339.7977
"Myripristis_hexagona",1373.6746,"Myripristis_hexagona_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis hexagona",3.55294972071963,10.3190771510284,3.13754640046799,1408.5466
"Myripristis_jacobus",1377.3517,"Myripristis_jacobus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis jacobus",4.77394528464,12.1259783373757,2.75116651693372,1364.9112
"Myripristis_kochiensis",1347.8213,"Myripristis_kochiensis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis kochiensis",4.53279957251842,11.3940793063087,3.2025485981617,1349.8187
"Myripristis_kuntee",1297.3184,"Myripristis_kuntee_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis kuntee",4.17608414966847,11.640727058225,3.20472476530717,1358.3801
"Myripristis_leiognathus",1420.092,"Myripristis_leiognathus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis leiognathus",5.20394711145282,11.8781217401479,3.77039883319537,1379.40065
"Myripristis_murdjan",1412.2777,"Myripristis_murdjan_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis murdjan",3.54026425626165,10.4063198376081,3.74331678451884,1423.231
"Myripristis_pralinia",1479.4099,"Myripristis_pralinia_A_3","NO",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis pralinia",8.51240288843077,14.3261907539452,4.01711831605391,1417.16153333333
"Myripristis_randalli",1279.0342,"Myripristis_randalli_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis randalli",4.2806344603699,11.4610298579178,2.76828022954551,1362.5259
